run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1764209588,config_430.yaml,11700.625,6,254,6825,0.0003,0.01,0.3,0.99,5,1,481,0.999,0.5,80,3398,5,50000,21.654716981132097,79.8,153.4010539504717,157.08984375,275.0698113207549,301.4,534.3381117334906,546.50390625,52.63687992095947
run_1764209697,config_431.yaml,11700.625,6,653,4727,0.0003,0.01,0.3,0.99,10,4,458,0.999,0.5,59,1233,5,50000,11.121052631578959,47.9,159.8615056818182,166.1171875,288.6861244019144,301.8,559.9363785885167,573.7890625,104.28957152366638
run_1764209749,config_432.yaml,11700.625,6,756,1542,0.0003,0.01,0.3,0.99,4,3,191,0.999,0.5,82,4027,5,50000,24.148387096774215,97.1,154.4556871639785,159.15625,284.5548387096775,301.5,498.7529821908602,516.828125,46.12548208236694
run_1764209816,config_433.yaml,11700.625,6,712,9657,0.0003,0.01,0.3,0.99,6,2,482,0.999,0.5,78,2613,5,50000,17.23809523809525,47.9,159.14493427579364,161.2265625,271.0317460317462,301.9,544.5647631448413,557.984375,62.657668352127075
run_1764209891,config_434.yaml,11700.625,6,383,1846,0.0003,0.01,0.3,0.99,7,3,373,0.999,0.5,113,1206,5,50000,15.692142857142871,69.8,157.22943638392857,159.48828125,293.0135714285719,303.3,516.8826729910714,527.12109375,69.66277885437012
run_1764209932,config_435.yaml,11700.625,6,477,14193,0.0003,0.01,0.3,0.99,1,3,287,0.999,0.5,66,3910,5,50000,28.245205479452075,49.8,154.10755565068493,165.3671875,278.78630136986294,301.6,534.5500321061644,561.140625,36.100115060806274
run_1764209979,config_436.yaml,11700.625,6,553,5417,0.0003,0.01,0.3,0.99,3,2,223,0.999,0.5,95,753,5,50000,26.230232558139562,69.8,154.5999273255814,159.12109375,281.28255813953496,303.3,513.3162245639535,525.578125,42.60909676551819
run_1764210046,config_437.yaml,11700.625,6,73,10594,0.0003,0.01,0.3,0.99,3,2,396,0.999,0.5,47,2828,5,50000,19.777419354838734,67.8,157.90606098790323,161.10546875,279.69193548387096,302.4,521.1990297379032,532.7421875,61.67344284057617
run_1764210113,config_438.yaml,11700.625,6,789,11185,0.0003,0.01,0.3,0.99,5,3,372,0.999,0.5,79,1017,5,50000,18.481451612903243,75.8,155.88208795362902,159.0390625,269.16048387096765,303.4,554.064453125,572.875,61.65970754623413
run_1764210207,config_439.yaml,11700.625,6,452,10563,0.0003,0.01,0.3,0.99,9,4,357,0.999,0.5,61,2723,5,50000,12.963333333333349,45.9,159.05266927083332,166.1875,272.78388888888924,303.0,546.9563802083334,562.1796875,89.72988152503967
run_1764210287,config_43.yaml,11700.625,6,507,16052,0.0003,0.01,0.3,0.99,6,3,505,0.999,0.5,30,3574,5,50000,14.139735099337763,43.9,158.76663389900662,161.59375,270.7364238410598,302.7,565.7977286837748,595.15625,75.18855905532837
run_1764210384,config_440.yaml,11700.625,6,718,6106,0.0003,0.01,0.3,0.99,9,4,452,0.999,0.5,85,1409,5,50000,11.676630434782622,43.9,157.0793987771739,159.46484375,281.73097826087013,303.4,568.6718325407609,584.640625,91.72205185890198
run_1764210428,config_441.yaml,11700.625,6,412,3503,0.0003,0.01,0.3,0.99,2,1,270,0.999,0.5,105,3715,5,50000,28.046250000000025,87.9,154.16494140625,159.140625,279.82125,301.4,502.519091796875,511.34765625,39.6011688709259
run_1764210490,config_442.yaml,11700.625,6,524,3755,0.0003,0.01,0.3,0.99,6,3,259,0.999,0.5,81,4567,5,50000,18.987719298245633,51.9,155.64878015350877,166.03125,286.7552631578949,302.1,518.0255619517544,532.32421875,56.6345739364624
run_1764210558,config_443.yaml,11700.625,6,113,12344,0.0003,0.01,0.3,0.99,9,1,131,0.999,0.5,88,558,5,50000,16.411718750000016,49.9,157.34686279296875,165.6953125,264.43281250000007,302.4,520.2764282226562,530.3671875,63.6507523059845
run_1764210613,config_444.yaml,11700.625,6,742,11722,0.0003,0.01,0.3,0.99,3,3,325,0.999,0.5,89,976,5,50000,27.405940594059427,89.8,155.43603032178217,164.3046875,276.6,302.0,544.6855275371287,562.96875,50.13488745689392
run_1764210657,config_445.yaml,11700.625,6,975,6153,0.0003,0.01,0.3,0.99,2,1,495,0.999,0.5,91,4605,5,50000,28.30512820512823,71.8,159.80598958333334,163.16015625,276.9999999999999,301.4,527.5386618589744,547.046875,38.59336447715759
run_1764210739,config_446.yaml,11700.625,6,248,3766,0.0003,0.01,0.3,0.99,9,3,274,0.999,0.5,31,4277,5,50000,13.961935483870981,47.9,158.52368951612902,164.078125,293.2600000000004,303.2,503.28152721774194,511.80859375,77.18527317047119
run_1764210800,config_447.yaml,11700.625,6,574,9527,0.0003,0.01,0.3,0.99,5,2,271,0.999,0.5,35,4961,5,50000,20.342477876106216,55.9,159.37811117256638,162.953125,270.2893805309736,301.6,522.261684181416,534.00390625,56.1492702960968
run_1764210870,config_448.yaml,11700.625,6,851,16005,0.0003,0.01,0.3,0.99,8,3,327,0.999,0.5,94,2342,5,50000,17.61240310077521,53.9,158.32564195736435,165.59375,264.70000000000016,301.6,566.7878512596899,590.32421875,64.16081237792969
run_1764210942,config_449.yaml,11700.625,6,316,10792,0.0003,0.01,0.3,0.99,9,2,101,0.999,0.5,127,4695,5,50000,16.979411764705898,59.8,156.2590762867647,159.3125,257.5485294117648,302.5,519.1602711397059,529.765625,67.68814134597778
run_1764210990,config_44.yaml,11700.625,6,383,2951,0.0003,0.01,0.3,0.99,3,1,192,0.999,0.5,65,692,5,50000,25.83764705882355,53.9,154.3098805147059,158.9296875,287.01529411764716,303.1,498.9625,506.93359375,42.10268950462341
run_1764211067,config_450.yaml,11700.625,6,534,9936,0.0003,0.01,0.3,0.99,7,3,429,0.999,0.5,109,2139,5,50000,16.32328767123289,61.9,156.5521725171233,164.05859375,273.4568493150687,302.8,544.4735926797945,567.50390625,72.68296480178833
run_1764211127,config_451.yaml,11700.625,6,993,10807,0.0003,0.01,0.3,0.99,7,1,303,0.999,0.5,37,2512,5,50000,19.470909090909114,47.9,155.66200284090908,159.375,261.5918181818182,303.1,533.9913707386364,549.40234375,54.63902401924133
run_1764211170,config_452.yaml,11700.625,6,302,1729,0.0003,0.01,0.3,0.99,1,3,249,0.999,0.5,123,1600,5,50000,30.116666666666696,67.8,157.83338341346155,161.05078125,286.57435897435886,301.5,503.18910256410254,514.3984375,38.60608792304993
run_1764211243,config_453.yaml,11700.625,6,132,7739,0.0003,0.01,0.3,0.99,8,2,180,0.999,0.5,34,3824,5,50000,16.521897810219,69.8,156.33730611313868,159.36328125,276.9394160583944,303.2,508.1159614507299,516.16796875,68.16467666625977
run_1764211289,config_454.yaml,11700.625,6,973,11393,0.0003,0.01,0.3,0.99,2,2,361,0.999,0.5,105,1910,5,50000,28.039024390243934,51.8,154.390243902439,165.76171875,275.39268292682925,303.0,595.5853658536586,631.2421875,40.61155438423157
run_1764211346,config_455.yaml,11700.625,6,252,14974,0.0003,0.01,0.3,0.99,4,3,330,0.999,0.5,84,3869,5,50000,19.348113207547183,61.9,156.8998010023585,159.0,273.2632075471698,301.5,537.3739313089623,555.921875,52.626009702682495
run_1764211402,config_456.yaml,11700.625,6,365,5832,0.0003,0.01,0.3,0.99,5,2,352,0.999,0.5,119,528,5,50000,19.654901960784333,41.9,160.8296568627451,164.38671875,278.4539215686275,303.4,520.0204120710785,533.7265625,50.6213219165802
run_1764211456,config_457.yaml,11700.625,6,404,11002,0.0003,0.01,0.3,0.99,3,3,486,0.999,0.5,35,2117,5,50000,19.51717171717174,39.9,157.38869160353536,161.12109375,281.3222222222222,301.6,551.7056107954545,573.453125,49.11063194274902
run_1764211504,config_458.yaml,11700.625,6,304,5306,0.0003,0.01,0.3,0.99,2,3,368,0.999,0.5,41,1326,5,50000,24.598850574712667,53.9,156.34208872126436,161.03515625,283.8931034482759,303.4,534.9302711925287,553.77734375,43.10347890853882
run_1764211567,config_459.yaml,11700.625,6,338,3066,0.0003,0.01,0.3,0.99,8,1,85,0.999,0.5,106,3978,5,50000,19.11034482758622,45.9,157.49939385775863,162.671875,290.0448275862071,303.4,495.0909886853448,512.9453125,57.635053396224976
run_1764211638,config_45.yaml,11700.625,6,332,9510,0.0003,0.01,0.3,0.99,9,1,443,0.999,0.5,26,4627,5,50000,16.163909774436107,61.9,161.34037241541353,163.3125,266.69172932330844,303.3,515.1665002349624,521.1015625,66.15583777427673
run_1764211696,config_460.yaml,11700.625,6,522,15665,0.0003,0.01,0.3,0.99,4,3,432,0.999,0.5,122,4977,5,50000,20.223148148148166,71.7,157.07273582175927,159.19140625,274.26759259259273,301.4,561.1356698495371,585.77734375,53.62795305252075
run_1764211763,config_461.yaml,11700.625,6,455,2092,0.0003,0.01,0.3,0.99,8,2,338,0.999,0.5,41,3674,5,50000,17.88870967741937,55.9,158.84825478830646,160.9140625,292.1637096774195,301.4,505.9343497983871,513.9296875,61.64832067489624
run_1764211844,config_462.yaml,11700.625,6,1003,12284,0.0003,0.01,0.3,0.99,7,4,412,0.999,0.5,94,3879,5,50000,14.619078947368436,71.8,156.6433747944079,159.265625,267.75131578947406,301.4,598.9750205592105,626.8984375,75.6821403503418
run_1764211890,config_463.yaml,11700.625,6,635,8747,0.0003,0.01,0.3,0.99,2,3,310,0.999,0.5,118,731,5,50000,26.973809523809553,73.9,154.49837239583334,162.22265625,276.1428571428571,302.6,533.7812034970239,551.515625,41.609792709350586
run_1764211939,config_464.yaml,11700.625,6,560,10446,0.0003,0.01,0.3,0.99,3,2,156,0.999,0.5,22,4649,5,50000,25.133707865168567,77.8,156.61407127808988,166.09375,274.0808988764045,303.4,514.3833391853933,529.3828125,44.11667227745056
run_1764211982,config_465.yaml,11700.625,6,1018,3842,0.0003,0.01,0.3,0.99,2,3,124,0.999,0.5,125,1613,5,50000,29.18421052631582,75.8,156.21145148026315,161.17578125,287.2157894736841,303.4,509.9368832236842,522.9296875,37.59575605392456
run_1764212023,config_466.yaml,11700.625,6,347,11520,0.0003,0.01,0.3,0.99,1,3,208,0.999,0.5,122,4877,5,50000,29.812328767123315,49.9,159.97645547945206,166.37890625,282.25616438356144,302.9,524.19921875,540.2109375,36.09402513504028
run_1764212076,config_467.yaml,11700.625,6,950,15350,0.0003,0.01,0.3,0.99,5,2,246,0.999,0.5,43,4144,5,50000,21.48247422680415,59.7,156.94281572164948,161.0,260.941237113402,301.4,543.0227528994845,565.44921875,48.12087059020996
run_1764212134,config_468.yaml,11700.625,6,283,13799,0.0003,0.01,0.3,0.99,4,2,403,0.999,0.5,18,4063,5,50000,20.802830188679266,41.9,157.37721108490567,160.89453125,274.9745283018867,303.3,529.3516730542453,543.23046875,52.6331901550293
run_1764212197,config_469.yaml,11700.625,6,521,14363,0.0003,0.01,0.3,0.99,8,3,202,0.999,0.5,71,3753,5,50000,16.671794871794884,45.9,157.1853966346154,164.85546875,256.4692307692308,301.4,540.2999799679487,556.6015625,58.133461475372314
run_1764212264,config_46.yaml,11700.625,6,251,14677,0.0003,0.01,0.3,0.99,6,4,194,0.999,0.5,98,1030,5,50000,17.48880000000002,73.8,155.86375,158.96875,266.67120000000006,303.3,536.646125,550.90625,62.15929675102234
run_1764212323,config_470.yaml,11700.625,6,506,6336,0.0003,0.01,0.3,0.99,5,3,249,0.999,0.5,49,4182,5,50000,18.955045871559655,43.9,153.8880805619266,162.35546875,281.081651376147,302.3,519.9710435779816,536.59765625,54.13457989692688
run_1764212393,config_471.yaml,11700.625,6,805,15965,0.0003,0.01,0.3,0.99,6,4,410,0.999,0.5,117,1819,5,50000,16.569230769230785,65.8,157.98560697115386,161.140625,270.46615384615404,303.3,585.8931490384615,613.8984375,64.66584134101868
run_1764212464,config_472.yaml,11700.625,6,551,8619,0.0003,0.01,0.3,0.99,5,4,378,0.999,0.5,69,1502,5,50000,17.81194029850748,53.9,156.12674906716418,164.27734375,278.9186567164181,301.4,551.3498717350747,574.19140625,66.67548489570618
run_1764212517,config_473.yaml,11700.625,6,929,8611,0.0003,0.01,0.3,0.99,7,1,302,0.999,0.5,113,574,5,50000,22.162105263157915,69.8,154.7435032894737,163.8125,262.05578947368434,302.0,523.0193667763158,542.1953125,47.119328022003174
run_1764212558,config_474.yaml,11700.625,6,866,9201,0.0003,0.01,0.3,0.99,1,3,356,0.999,0.5,27,2103,5,50000,27.78219178082195,49.9,154.15576840753425,163.52734375,283.7534246575342,301.4,547.1651862157535,569.171875,36.08104085922241
run_1764212597,config_475.yaml,11700.625,6,172,3226,0.0003,0.01,0.3,0.99,1,2,112,0.999,0.5,126,4777,5,50000,31.06176470588238,65.9,157.5157973345588,160.93359375,285.8514705882352,303.3,493.6260340073529,501.42578125,33.58865475654602
run_1764212649,config_476.yaml,11700.625,6,984,11837,0.0003,0.01,0.3,0.99,4,4,130,0.999,0.5,24,1956,5,50000,21.825263157894756,53.9,158.54893092105263,160.89453125,271.041052631579,301.4,537.0557154605264,555.63671875,47.12322735786438
run_1764212722,config_477.yaml,11700.625,6,517,7969,0.0003,0.01,0.3,0.99,9,2,414,0.999,0.5,68,4507,5,50000,16.13676470588237,51.8,157.59820197610293,159.50390625,277.0389705882357,302.9,528.1155215992648,539.390625,67.68008732795715
run_1764212785,config_478.yaml,11700.625,6,411,5898,0.0003,0.01,0.3,0.99,4,3,398,0.999,0.5,75,4270,5,50000,19.651282051282067,57.9,158.93679887820514,165.30859375,283.24102564102566,303.3,526.8733306623932,537.94140625,58.159196615219116
run_1764212837,config_479.yaml,11700.625,6,954,4847,0.0003,0.01,0.3,0.99,4,2,380,0.999,0.5,44,3963,5,50000,23.508510638297892,51.9,158.69950964095744,166.16015625,284.8436170212769,303.3,535.143866356383,561.5078125,46.612566232681274
run_1764212900,config_47.yaml,11700.625,6,300,10689,0.0003,0.01,0.3,0.99,6,4,87,0.999,0.5,72,1683,5,50000,19.90775862068968,67.8,155.65736126077587,159.046875,264.40000000000003,303.2,513.4516433189655,529.88671875,57.65112066268921
run_1764212967,config_480.yaml,11700.625,6,637,14800,0.0003,0.01,0.3,0.99,9,3,73,0.999,0.5,73,1868,5,50000,17.542519685039384,49.9,157.23326771653544,159.34765625,249.6299212598425,303.3,532.5419844980315,549.92578125,63.163524866104126
run_1764213023,config_481.yaml,11700.625,6,342,4556,0.0003,0.01,0.3,0.99,4,3,167,0.999,0.5,84,3745,5,50000,23.126732673267348,49.9,157.2116723391089,165.85546875,285.14752475247525,301.4,498.7292698019802,510.92578125,50.13534450531006
run_1764213100,config_482.yaml,11700.625,6,941,13453,0.0003,0.01,0.3,0.99,8,2,497,0.999,0.5,39,2195,5,50000,16.483448275862088,73.8,158.21306573275862,161.12890625,264.8282758620691,301.4,554.8811153017241,582.953125,72.20753908157349
run_1764213172,config_483.yaml,11700.625,6,707,3523,0.0003,0.01,0.3,0.99,7,3,393,0.999,0.5,51,3038,5,50000,16.205925925925943,51.9,157.93596643518518,161.2265625,290.32444444444474,302.5,532.9313078703703,542.37890625,67.1708869934082
run_1764213222,config_484.yaml,11700.625,6,850,12759,0.0003,0.01,0.3,0.99,5,2,196,0.999,0.5,77,2667,5,50000,22.283516483516504,47.9,156.9316620879121,161.05078125,264.60109890109914,303.3,537.6284769917582,555.5859375,45.10990357398987
run_1764213266,config_485.yaml,11700.625,6,244,7569,0.0003,0.01,0.3,0.99,2,2,261,0.999,0.5,80,4208,5,50000,27.217721518987368,65.8,154.19724090189874,159.04296875,282.88227848101263,303.4,525.1224287974684,538.40625,39.095529079437256
run_1764213323,config_486.yaml,11700.625,6,283,11214,0.0003,0.01,0.3,0.99,7,1,430,0.999,0.5,103,3560,5,50000,20.306730769230782,43.9,155.56580528846155,164.5625,268.5942307692308,301.9,524.4560546875,543.38671875,51.62414026260376
run_1764213372,config_487.yaml,11700.625,6,556,2884,0.0003,0.01,0.3,0.99,5,1,388,0.999,0.5,41,3573,5,50000,22.892222222222234,47.9,154.6,163.8671875,287.8655555555555,303.1,502.20716145833336,520.54296875,44.61014175415039
run_1764213418,config_488.yaml,11700.625,6,165,15661,0.0003,0.01,0.3,0.99,2,2,474,0.999,0.5,66,4683,5,50000,25.544578313253037,59.9,158.14467243975903,161.1796875,277.76265060240956,301.5,535.6472609186746,557.59765625,41.10331320762634
run_1764213481,config_489.yaml,11700.625,6,868,4456,0.0003,0.01,0.3,0.99,10,2,138,0.999,0.5,29,2951,5,50000,18.392372881355953,95.7,153.54942399364407,163.3046875,286.9432203389831,301.5,507.3047537076271,519.37890625,58.63797307014465
run_1764213526,config_48.yaml,11700.625,6,896,12942,0.0003,0.01,0.3,0.99,3,1,480,0.999,0.5,102,3163,5,50000,25.85555555555558,47.9,154.45273919753086,159.1953125,269.8493827160494,301.6,540.5485628858024,565.15234375,40.09951877593994
run_1764213587,config_490.yaml,11700.625,6,663,12903,0.0003,0.01,0.3,0.99,5,3,425,0.999,0.5,112,2945,5,50000,18.802654867256656,41.9,160.42415652654867,167.02734375,273.25663716814154,301.6,618.9690956858407,662.4921875,56.130422592163086
run_1764213657,config_491.yaml,11700.625,6,218,7188,0.0003,0.01,0.3,0.99,4,4,378,0.999,0.5,76,3122,5,50000,19.097692307692327,77.8,161.20264423076924,163.3828125,283.9923076923079,303.3,528.8715444711538,539.74609375,64.70120668411255
run_1764213761,config_492.yaml,11700.625,6,94,9919,0.0003,0.01,0.3,0.99,8,3,312,0.999,0.5,31,792,5,50000,11.769849246231171,43.9,155.23557239321607,157.4140625,278.7155778894476,301.8,521.5476405464824,543.9375,99.25599336624146
run_1764213820,config_493.yaml,11700.625,6,694,9683,0.0003,0.01,0.3,0.99,8,3,65,0.999,0.5,25,1132,5,50000,20.57706422018351,55.9,155.4896430619266,164.20703125,261.88165137614675,301.4,511.415030103211,527.25,54.145663261413574
run_1764213875,config_494.yaml,11700.625,6,1001,2493,0.0003,0.01,0.3,0.99,8,1,157,0.999,0.5,114,963,5,50000,20.26310679611652,81.8,156.87124544902912,160.87890625,289.11456310679625,303.3,502.96673998786406,512.3125,51.11813831329346
run_1764213935,config_495.yaml,11700.625,6,659,9910,0.0003,0.01,0.3,0.99,9,2,194,0.999,0.5,105,4335,5,50000,19.154954954954974,59.9,153.7615427927928,157.26171875,262.4540540540541,301.5,528.4006897522522,544.8984375,55.12748336791992
run_1764213990,config_496.yaml,11700.625,6,904,3726,0.0003,0.01,0.3,0.99,4,4,218,0.999,0.5,53,988,5,50000,22.207843137254926,63.8,155.34018841911765,164.42578125,285.8000000000002,302.3,530.3532858455883,542.55859375,50.642213106155396
run_1764214049,config_497.yaml,11700.625,6,184,7553,0.0003,0.01,0.3,0.99,5,4,108,0.999,0.5,69,3854,5,50000,21.180555555555575,67.9,156.69538483796296,158.90625,274.2962962962963,303.3,509.69169560185185,520.30078125,53.64031481742859
run_1764214106,config_498.yaml,11700.625,6,313,7521,0.0003,0.01,0.3,0.99,6,1,399,0.999,0.5,91,2226,5,50000,21.134905660377374,51.9,153.38034345518867,163.46875,270.23113207547186,302.3,510.75895489386795,528.6484375,52.624123096466064
run_1764214182,config_499.yaml,11700.625,6,970,16377,0.0003,0.01,0.3,0.99,10,2,237,0.999,0.5,18,2313,5,50000,15.730069930069947,63.9,159.53788789335664,161.3125,249.25314685314672,303.4,551.9835828234266,568.484375,71.18176770210266
run_1764214270,config_49.yaml,11700.625,6,464,2520,0.0003,0.01,0.3,0.99,7,3,458,0.999,0.5,34,1249,5,50000,14.36506024096387,53.9,156.4202748493976,165.52734375,293.20903614457876,303.4,527.0196489081326,539.0078125,82.74237370491028
run_1764214328,config_4.yaml,11700.625,6,669,1994,0.0003,0.01,0.3,0.99,6,2,241,0.999,0.5,49,2725,5,50000,20.206603773584924,53.9,156.61689268867926,158.9375,290.9264150943397,301.5,504.90849793632077,513.87109375,52.63584327697754
run_1764214392,config_500.yaml,11700.625,6,704,14457,0.0003,0.01,0.3,0.99,9,2,95,0.999,0.5,82,2716,5,50000,18.204201680672284,63.9,155.992318802521,165.0703125,244.6226890756303,303.3,532.7624409138656,577.16015625,59.14154505729675
run_1764214458,config_501.yaml,11700.625,6,597,7175,0.0003,0.01,0.3,0.99,9,2,155,0.999,0.5,44,2616,5,50000,17.62195121951221,49.6,157.73072281504065,165.56640625,266.5284552845529,301.4,515.026168699187,524.05078125,61.157373905181885
run_1764214515,config_502.yaml,11700.625,6,818,6112,0.0003,0.01,0.3,0.99,6,3,143,0.999,0.5,120,2542,5,50000,21.777142857142874,65.8,154.9397693452381,157.21875,273.4800000000002,303.2,523.3021577380953,538.72265625,52.14105987548828
run_1764214571,config_503.yaml,11700.625,6,630,11746,0.0003,0.01,0.3,0.99,7,3,162,0.999,0.5,95,802,5,50000,20.795145631067985,49.9,156.85683404126215,159.0625,264.3805825242719,301.4,527.4636680825242,546.41796875,51.13296175003052
run_1764214638,config_504.yaml,11700.625,6,495,5630,0.0003,0.01,0.3,0.99,5,3,374,0.999,0.5,107,3553,5,50000,18.680487804878066,69.8,153.66571392276424,162.171875,280.1325203252034,303.3,531.6404662093496,544.21484375,61.15758156776428
run_1764214694,config_505.yaml,11700.625,6,1018,13813,0.0003,0.01,0.3,0.99,4,3,254,0.999,0.5,26,1512,5,50000,22.417475728155367,61.9,156.5522223907767,158.90234375,271.511650485437,303.3,545.6804839199029,571.75,51.12514400482178
run_1764214765,config_506.yaml,11700.625,6,81,9823,0.0003,0.01,0.3,0.99,4,4,273,0.999,0.5,74,3114,5,50000,15.984962406015054,47.9,157.6343397556391,166.234375,280.0593984962408,301.4,524.2374295112782,536.3828125,66.1604745388031
